fintype	type	index	image	md_path	background_story	information	round	question	A	B	C	D	answer
财务数据统计	lc	140261	data/figure/lc/2024-03-29--光大期货-宏观周报：基建投资增速保持稳健_page26_图表执行航班数中国国内航班不含港澳台周平均单位班次.jpg					2022年7月的航班数达到峰值。					是
财务数据统计	lc	140262	data/figure/lc/2023-12-03--粤开证券-【粤开宏观】徙木立信：2024年中国经济十大展望_page12_图表11CPI同比或在2024年2月明显跳升.jpg					2024年2月后CPI同比增速明显上升。					是
财务数据统计	lc	140263	data/figure/lc/2023-11-24--中国银河-宏观研究：内外因助推人民币快速拉升_page4_图13离岸人民币利率.jpg					2023年8月CNH HIBORIM利率是否低于4.5%？					否
财务数据统计	lc	140264	data/figure/lc/2024-06-03--平安证券-中国经济高频观察（5月第5周）：专项债发行待提速_page4_图表125月22日28日基建水泥直供量年同比下降459.jpg					2024年出库量始终高于2022年。					否
财务数据统计	lc	140265	data/figure/lc/2024-02-01--中泰证券-2024年1月PMI数据解读：经济低位修复_page3_图表1制造业建筑业与服务业的官方PMI走势.jpg					服务业PMI在2022年8月低于50。					否
财务数据统计	lc	140266	data/figure/lc/2024-02-26--国金证券-海外周度观察：“廉价的”日本！_page9_图表25美国劳动生产率增速已经转正.jpg					实际GDP增速在2020年出现负增长。					是
财务数据统计	lc	140268	data/figure/lc/2024-02-18--西南证券-2024年1月通胀数据点评：基数带动CPI向下，但不必悲观_page2_图6石油相关行业价格同比走势分化.jpg					28种重点监测蔬菜的平均批发价在2023年全年是否持续下降？					否
财务数据统计	lc	140271	data/figure/lc/2023-11-02--国联证券-美联储11月议息会议点评：利率终点或隐约可见_page11_图表17疫情后同比新增非农就业万人.jpg					"2021年4月1日的非季调数据是否高于1,600？"					否
财务数据统计	lc	140272	data/figure/lc/2024-02-26--国金证券-海外周度观察：“廉价的”日本！_page15_图表43日本制造业依然低迷.jpg					日本综合PMI在2022年超过50。					是
财务数据统计	lc	140273	data/figure/lc/2023-11-22--招银国际-2024年美国经济展望：在软着陆与温和衰退之间_page16_no_caption.jpg					美国GDP增速在2021年超过欧元区GDP增速。					是
财务数据统计	lc	140274	data/figure/lc/2024-02-25--东吴证券-国内宏观经济周报：春节后国内经济“首秀”表现如何？_page13_图23沥青库存继续上行.jpg					2023年的沥青库存是否在2月后超过200万吨？					是
财务数据统计	lc	140275	data/figure/lc/2023-09-06--中国银河-【总量之声】系列之二：中美库存共振能否再现？_page6_图8PPI增速领先库存周期3个月左右.jpg					2016年工业企业产成品存货累计同比增速是否超过10%？					否
财务数据统计	hg	140276	data/figure/hg/2023-06-12--国金证券-2023年5月物价点评：CPI缘何低预期？_page5_图表14交通通信延续拖累文教娱环比由正转负.jpg					2023年5月的交通通信CPI非食品项环比为-0.6					是
财务数据统计	hg	140278	data/figure/hg/2024-09-12--东吴证券-宏观点评：8月出口超预期的背后及年内展望_page3_图38月交运设备电子产品出口表现优异.jpg					2024年8月的交通运输设备产品出口金额同比显著高于2024年7月？					是
财务数据统计	hg	140279	data/figure/hg/2024-04-07--国金证券-清明特辑：假期大事记-3分钟看清清明全球要闻_page12_图表30清明首日多数热门城市地铁客流同比增加.jpg					南京的地铁客流同比变化情况在所有城市中最高？					是
财务数据统计	hg	140280	data/figure/hg/2024-05-08--国金证券-大类资产月报第12期：5月展望：“拐点”已现？_page14_图表40本月A股各类宽基指数全线上涨.jpg					中小100的涨幅是否低于万得全A？					否
财务数据统计	hg	140281	data/figure/hg/2024-06-25--中国银河-三中全会改革前瞻系列：价格型调控工具将如何演进_page10_图14LPR减点等于LPRLPR加点的占比.jpg					从2019年8月到2023年12月，Lpr加点合计的占比始终大于等于50%吗？					是
财务数据统计	hg	140282	data/figure/hg/2024-07-17--中诚信国际-6月金融数据点评：货币供给及社融增速触及历史新低，微观主体信心偏弱财政需进一步发力_page3_no_caption.jpg					2024年的金融数据在5月份达到了峰值吗？					是
财务数据统计	hg	140283	data/figure/hg/2024-07-28--中国银河-金融高频数据周报：证券投资转为逆差_page3_图10同业存单发行利率和到期收益率周度平均值环比变化BP.jpg					本周所有同业存单的发行利率都低于上周?					否
财务数据统计	hg	140284	data/figure/hg/2023-07-26--平安证券-宏观动态跟踪报告：本轮能源危机下，德国制造业表现如何？_page4_图表122021年德国主要制造业电力消耗密度.jpg					2021年德国主要制造业中，基本金属的电力消耗密度低于非金属制品。					否
财务数据统计	hg	140285	data/figure/hg/2023-12-21--世界银行-专题：投资转向与需求不足，驾驭后疫情时代中国经济增长路径，何去何从_page17_图9经常账户顺差收窄至疫情前水平金融账户赤字扩大.jpg					2023年第一季度至第三季度的经常账户差额占GDP的比例高于2022年第一季度至第三季度。					是
财务数据统计	hg	140286	data/figure/hg/2024-09-06--华泰期货-房地产系列专题一：房屋养老金试点启动_page15_no_caption.jpg					所有城市的上期数据都低于本期数据吗？					否
财务数据统计	hg	140287	data/figure/hg/2024-07-23--华福证券-产业经济医疗周报：全球人口趋势洞察与老龄化挑战_page4_图表7医药板块三级行业本周收盘时估值水平.jpg					其他生物制品的估值水平是否最高？					是
财务数据统计	hg	140288	data/figure/hg/2024-05-09--国金证券-2024年4月经济数据前瞻：4月经济前瞻：“量增”强于“价涨”_page9_图表285月政府债券融资或有明显回升.jpg					6月的一般新券融资量是否低于4月和5月？					否
财务数据统计	hg	140289	data/figure/hg/2023-10-08--中国银行-全球银行业展望报告2023年第4季度（总第56期）_page25_图12全球前25大银行在1000家银行中的资产占比.jpg					从1991年到2021年，全球前25大银行在1000家银行中的资产占比总体呈上升趋势。					否
财务数据统计	hg	140290	data/figure/hg/2023-07-10--腾景数研-腾景宏观月报：基于腾景国民经济运行全口径数据-2023年5月全口径消费：居民消费继续恢复，政府消费增速放缓_page3_图32023年4月5月主要城市地铁客运量同比变化.jpg					2023年5月北京的地铁客运量同比变化超过300%					是
财务数据统计	hg	140291	data/figure/hg/2024-09-08--天风证券-宏观报告：衰退担忧，与一场宽松的不着陆_page1_图28月美国失业率结束连续上行趋势失业增长来自于新进者.jpg					2024年7月的永久失业者比例高于其他月份？					否
财务数据统计	hg	140292	data/figure/hg/2023-08-16--中国银河-【总量之声】系列之一：从投资中寻找打开消费之门的钥匙_page5_图11各国人均可支配收入占GPD比重.jpg					日本的人均可支配收入占GDP比重高于欧盟的平均值。					否
财务数据统计	hg	140293	data/figure/hg/2023-06-02--粤开证券-【粤开宏观】从财税视角看海南：“热带宝地”的财政债务形势_page7_图表52020年海南省创造的税收收入来源分行业对比.jpg					房地产业是海南省创造税收收入最高的行业					是
财务数据统计	hg	140294	data/figure/hg/2023-05-28--国联证券-全球货币体系的大变局：去美元化、债务困境和黄金石油的机会_page11_图表14美国国外投资者持有美债的情况亿美元.jpg					日本持有的美国国债金额超过10000亿美元。					是
财务数据统计	hg	140295	data/figure/hg/2023-12-21--国金证券-见微知著系列之六十四：基建投资，2024年或如何发力？_page4_图表12023年重大项目计划投资额高于去年.jpg					2023年重大项目计划投资额最高的省份是浙江省。					是
财务数据统计	hg	140296	data/figure/hg/2024-05-09--国金证券-2024年4月经济数据前瞻：4月经济前瞻：“量增”强于“价涨”_page5_no_caption.jpg					固定资产投资在3月份的同比增速是否低于2月？					否
财务数据统计	hg	140297	data/figure/hg/2023-12-01--国金证券-2024年宏观经济形势展望：江春入旧年_page12_图表37过往棚改项目资金有PSL及专项债支持.jpg					2019年的棚改专项债资金总额低于2018年。					否
财务数据统计	hg	140298	data/figure/hg/2023-07-27--民生证券-美联储7月议息会议点评：美联储加息的“最后一舞”_page1_图5美国地区银行净息差收窄单位.jpg					阿肯色Home BancShares在2023年第二季度的净息差最高					是
财务数据统计	hg	140299	data/figure/hg/2024-10-08--东吴证券-宏观点评：9月非农：首次降息后的就业“成绩单”_page2_图3美国9月新增非农就业人数主要由服务业制造业和采矿业贡献.jpg					建筑业在2024年9月的新增非农就业人数是否低于制造业？					否
财务数据统计	hg	140300	data/figure/hg/2024-06-16--东海证券-国内观察：2024年5月金融数据：政府债发力支撑社融_page1_图254月社融规模同比多增结构亿元.jpg					2024年5月的信托贷款同比增加的数量是否小于0亿元？					是
财务数据统计	hg	140301	data/figure/hg/2023-12-21--世界银行-专题：投资转向与需求不足，驾驭后疫情时代中国经济增长路径，何去何从_page16_图8货物和服务贸易继续收缩服务进口增长.jpg					2022年服务进口中，信息通信技术的贡献率为负值。					否
财务数据统计	hg	140302	data/figure/hg/2024-02-25--国联证券-海外宏观周专题：特朗普若当选加征关税的可能不宜低估_page14_图表17中国承诺进口主要品类亿美元.jpg					制成品的进口额是否远高于其他品类？					是
财务数据统计	hg	140303	data/figure/hg/2023-06-02--粤开证券-【粤开宏观】从财税视角看海南：“热带宝地”的财政债务形势_page9_图表102021年海南省各地市财政自给率.jpg					海口市的财政自给率最高，超过70%。					是
财务数据统计	hg	140304	data/figure/hg/2024-06-18--太平洋-5月金融数据点评：社融的“变”与“不变”_page3_社融当月新增规模.jpg					2022年9月的社会融资规模增量是否低于10000亿元？					是
财务数据统计	hg	140305	data/figure/hg/2024-05-11--华金证券-华金宏观·双循环周报（第57期）：限购放松，争夺人才，成效几何？_page6_no_caption.jpg					沪深300指数的四周周均涨幅为正数吗？					是
财务数据统计	hg	140306	data/figure/hg/2024-02-25--粤开证券-【粤开宏观】1998-2023年中国各省份土地出让收入排名变迁_page7_图表42013年各省直辖市自治区土地出让收入情况.jpg					江苏的土地出让收入是否远高于其他省份？					是
财务数据统计	hg	140307	data/figure/hg/2024-07-24--中国银河-三中之后的财税改革（深度解读）_page12_图17各国个人所得税占税收和GDP比重.jpg					美国的个人所得税占税收总额的比例在2019年显著高于其他国家？					是
财务数据统计	hg	140310	data/figure/hg/2024-02-19--平安证券-宏观动态跟踪报告：春节数据管窥龙年消费_page1_图表2春运期间分交通方式跨区域人员流动量.jpg					2024年相比19年，铁路的日均旅客发送量有显著下降吗？					否
财务数据统计	hg	140311	data/figure/hg/2023-07-07--华福证券-6月全球经济观察：如何看待海外经济的“衰退”？_page8_图表96月人民币较美元贬值美元指数下跌.jpg					6月人民币兑卢布的涨跌幅是否为所有货币中最高？					是
财务数据统计	hg	140312	data/figure/hg/2024-04-09--山西证券-海外经济周观察_page6_图13日本一季度短观制造业前景指数普遍超预期.jpg					大型企业的实际结果显著高于其他企业吗？					是
财务数据统计	hg	140313	data/figure/hg/2024-08-22--甬兴证券-7月社融数据点评：央行逆周期调节的货币政策空间打开_page3_no_caption.jpg					2024年7月的企业短期贷款比6月和5月都低吗？					是
财务数据统计	hg	140314	data/figure/hg/2023-09-07--中银证券-8月进出口数据点评：出口同比增速如期改善_page1_图表4主要出口产品的价格表现.jpg					在所有产品中，集成电路的出口金额累计同比最高					否
财务数据统计	hg	140315	data/figure/hg/2024-07-03--国联证券-美国再通胀研究：美国通胀回落：从供给改善到需求走弱_page24_图表372020年后低利率房贷亿美元.jpg					2020年后房贷的金额是否高于炒房的金额？					是
财务数据统计	hg	140316	data/figure/hg/2024-01-28--民生证券-批文审核周度跟踪：本周交易所、协会通过批文均减少_page12_图23协会城投债完成注册金额及完成注册率变化分省份亿元.jpg					黑龙江的完成注册金额是否高于所有省份的平均值？					否
财务数据统计	hg	140317	data/figure/hg/2024-07-30--平安证券-宏观深度报告：人民币汇率急升：基础、触发与走向_page6_图表6货物贸易顺差是近年来我国国际收支的最主要顺差来源.jpg					2015年资本账户的净误差与遗漏为负值？					是
财务数据统计	hg	140318	data/figure/hg/2023-07-21--上海证券-海外市场跟踪：通胀前景改善，加息节奏放缓_page2_图1全球主要股市一周涨跌幅.jpg					恒生指数的涨幅是否为所有股市中最高？					是
财务数据统计	hg	140320	data/figure/hg/2023-06-20--国金证券-政策半月谈系列十：促消费，有哪些抓手？_page4_图表112023年初部分地区专项债付息压力较大.jpg					青甘地区的2023年前4月专项债付息规模/一季度土地出让金明显高于其他地区。					是
财务数据统计	hg	140321	data/figure/hg/2023-06-28--民生证券-2023年H2宏观指标预测：寻找大变量_page22_图182023年Q3Q4制造业投资预测.jpg					中游行业的同比增速在Q3和Q4均超过10%					是
财务数据统计	hg	140322	data/figure/hg/2024-02-05--国金证券-大类资产月报第9期：2月展望，行至水穷处？_page19_图表652023年通过苏伊士运河的各种船型全球占比.jpg					集装箱船型通过苏伊士运河的占比超过20%？					是
财务数据统计	hg	140323	data/figure/hg/2023-08-05--中国银河-8月4日四部委联合发布会点评：逆周期调节加码，高质量发展升级_page4_图5上半年债券累计发行增速.jpg					国债的累计发行增速为30.3%。					是
财务数据统计	hg	140324	data/figure/hg/2024-05-23--瑞达期货-【数据分析】地产政策迎来转变，内需复苏仍在持续——4月份经济数据解读_page3_no_caption.jpg					在3月份，食品制造业的销售额是否高于20？					否
财务数据统计	hg	140325	data/figure/hg/2024-08-06--麦高证券-宏观市场周报_page4_图表3行业涨跌幅统计.jpg					综合行业在所有行业中涨幅最大？					是
财务数据统计	hg	140327	data/figure/hg/2024-03-12--国金证券-政策月报第7期：稳增长有哪些新进展？_page3_图表22023年浙江省重大项目建设周期为4年左右.jpg					交通邮电项目的建设周期最长，超过其他所有项目？					否
财务数据统计	hg	140328	data/figure/hg/2023-05-30--国金证券-“钱去哪儿了”系列：经济“透视”，来自资金的视角_page5_图表16江苏等沿海皖川等中西省市企业贷款高增.jpg					2023年前4月贷款增量最高的省份是江苏省。					是
财务数据统计	hg	140329	data/figure/hg/2024-07-18--上海证券-2024年6月经济数据点评：消费走弱，经济仍需巩固_page3_图2主要行业工业增加值增速同比.jpg					2024年6月的汽车行业增加值增速是否为所有行业中最高的？					否
财务数据统计	hg	140330	data/figure/hg/2023-06-05--民生证券-宏观事件点评：需求不足的政策应对_page2_no_caption.jpg					"2021年的总金额为35,000亿元"					否
财务数据统计	hg	140331	data/figure/hg/2023-06-04--华金证券-2023年中全球宏观经济金融展望：山止川行_page14_图19出口重点商品同比及贡献结构.jpg					2023年4月的总出口额低于2022年4月的总出口额					是
财务数据统计	hg	140332	data/figure/hg/2023-12-01--国海证券-政策研究深度报告：2024年宏观经济形势与政策展望_page11_出口主要产品占比变化以美元计价.jpg					2017年到2023年前9月，机械及运输设备的出口占比始终是最高的。					是
财务数据统计	hg	140333	data/figure/hg/2024-02-07--中国银河-中国经济高质量发展系列研究：数字经济：新型举国体制与央国企的引领作用_page10_图3公共财政支出中科学技术绝对值及占比.jpg					从2009年到2022年，公共财政支出的绝对值逐年增加吗？					否
财务数据统计	hg	140334	data/figure/hg/2024-05-13--平安证券-宏观动态跟踪报告：来自货政报告的启示-社融缘何负增_page3_图表52024年4月新增社融及各分项规模.jpg					2024年4月的票据融资规模显著高于2023年4月。					是
财务数据统计	hg	140335	data/figure/hg/2024-04-08--国金证券-大类资产周报第23期：“决胜”财报季_page9_图表232023年底各行业的证券公司调研次数均值.jpg					证券公司调研次数的分布呈现正态分布？					否
财务数据统计	hg	140337	data/figure/hg/2023-07-06--国金证券-大类资产周报第4期：“低库存”下的投资机遇？_page11_图表39当周主要发达国家10Y国债收益率悉数上行.jpg					意大利的10Y国债收益率是否为最高？					是
财务数据统计	hg	140338	data/figure/hg/2024-06-12--东吴证券-宏观点评：5月通胀：PPI环比结束“六连降”_page1_图15月CPI分项.jpg					非食品消费品的价格波动幅度大于服务价格吗？					是
财务数据统计	hg	140339	data/figure/hg/2023-09-10--国海证券-海外策略专题研究：港股若反弹买什么？2022Q4与2019Q1行情启动的启示_page6_图7这两轮行情港股成长股均跑赢价值股.jpg					2022年10月31日至2023年1月31日，港股-成长的涨幅低于50%。					否
财务数据统计	hg	140340	data/figure/hg/2023-05-25--银河期货-宏观专题：一季度央行货币执行报告有关汇率的几个看点_page1_图1美元即期询价成交量季度.jpg					从2015年到2022年，美元即期询价成交量总体呈上升趋势					是
财务数据统计	hg	140341	data/figure/hg/2023-11-19--华金证券-华金宏观·双循环周报（第32期）：财政支出扩张在即，制衡外部紧缩压力_page6_图7沪深300及申万一级行业涨幅对比计算机汽车领涨食品饮料跌幅较深.jpg					本周涨幅最高的行业是计算机行业					是
财务数据统计	hg	140342	data/figure/hg/2024-01-28--中国银河-北交所周报：四家公司发布预增公告，十只标的纳入恒生专精特新指数_page4_图5本周个股日均换手率前十截至20240127.jpg					许昌智能的换手率是否高于60%？					否
财务数据统计	hg	140343	data/figure/hg/2023-08-22--中国银河-7月财政收支分析：广义收支持续偏弱，需地产及准财政政策托底_page2_图5公共财政支出完成进度.jpg					从2017年到2023年，每年的公共财政支出完成进度均在60%以上。					否
财务数据统计	hg	140344	data/figure/hg/2024-05-09--国金证券-2024年4月经济数据前瞻：4月经济前瞻：“量增”强于“价涨”_page7_图表162024年代表性省份产业类重大项目占比抬升.jpg					2024年基础设施建设领域的重大项目占比高于2023年？					否
财务数据统计	hg	140345	data/figure/hg/2024-02-29--中信建投期货-红海供应链危机对于集运周期意味着什么？_page5_no_caption.jpg					HMM的EBITDA利润率在2021年和2022年之间是否有显著增长？					是
财务数据统计	hg	140346	data/figure/hg/2024-08-20--中泰证券-央国企价值再发现：原因、驱动与策略_page33_图表上市公司研发投入亿元.jpg					2010年至2019年间，央国企的研发投入是否有明显的增长趋势？					否
财务数据统计	hg	140347	data/figure/hg/2024-05-06--东海证券-国内观察：五一假期重要事件一览：假期消费情况及重要事件_page8_图11分一二三线城市商品房销售面积万平方米.jpg					2024年的三线城市商品房销售面积是否低于5万平方米？					否
财务数据统计	hg	140348	data/figure/hg/2024-01-11--中银证券-2024年宏观经济与大类资产配置展望：复苏起点_page39_图表95主要机构投资者持仓各行业流通股占比.jpg					在所有行业中，流通股占比最低的行业是基础化工吗？					否
财务数据统计	hg	140349	data/figure/hg/2024-08-12--国泰期货-海外宏观及大类资产周度报告_page24_全球主要指数周度表现.jpg					恒生指数的涨幅是否小于iShares新兴市场除中国ETF的涨幅？					否
财务数据统计	hg	140350	data/figure/hg/2023-08-15--国信证券-宏观经济宏观周报：国信宏观扩散指数B继续小幅下行_page9_图20商务部农副食品价格指数拟合值月环比与历史均值比较一览.jpg					2023年8月水果价格环比下降幅度最大。					是
财务数据统计	hg	140352	data/figure/hg/2023-10-18--国联证券-2023年9月份经济数据点评：宽松必要性仍存，关注债市阶段性修复机会_page8_图表159月限额以上消费分行业增速情况.jpg					2023年9月的烟酒消费增速高于2023年8月和2023年7月。					是
财务数据统计	hg	140353	data/figure/hg/2024-01-15--天风证券-2024年房地产市场展望：趋势延续_page13_图19截至2023年三季度末保交楼贷款支持计划仅使用28单位亿元.jpg					2023年9月的待使用贷款金额超过2000亿元？					否
财务数据统计	hg	140354	data/figure/hg/2023-11-27--国金证券-海外周度观察：谁是“变局者”，高利率状态下的资产负债表风险_page5_no_caption.jpg					奥兰多的写字楼地产贷款拖欠率是否低于15%？					是
财务数据统计	hg	140355	data/figure/hg/2024-06-23--中银证券-宏观和大类资产配置周报：外需不确定性加大，内需是稳增长重点_page3_图表2大类资产收益率横向比较.jpg					A股的收益率在2024/6/21比2024/6/114低吗？					否
财务数据统计	hg	140356	data/figure/hg/2024-04-09--山西证券-海外经济周观察_page5_图102月职位空缺率居于高位.jpg					金融活动行业的职位空缺率在2024年2月显著高于其他行业？					是
财务数据统计	hg	140357	data/figure/hg/2024-04-23--中国银河-宏观动态报告：印度，这次会不同吗？-下篇：莫迪经济学与印度新机遇_page16_图20印度各邦GDP总量差异明显.jpg					马哈拉施特拉邦的GDP是否是所有邦中最高的？					是
财务数据统计	hg	140358	data/figure/hg/2023-05-30--银河期货-6月权益市场宏观运行环境分析：调整依旧是主基调_page7_图16近月IPO融资情况融资金额.jpg					2022年8月的融资金额最高，是否为2000亿元？					是
财务数据统计	hg	140359	data/figure/hg/2023-09-06--中国银河-【总量之声】系列之二：中美库存共振能否再现？_page18_图26被动去库阶段的行业区间月均涨跌幅平均值比较mathbfnabla.jpg					国防行业的月均涨跌幅最高，超过5.0%。					是
财务数据统计	hg	140360	data/figure/hg/2024-04-12--东吴证券-宏观点评：黄金：站上2500需要怎样的“宏观叙事”？_page7_图9近期全球主要黄金ETF资金流入情况流入排名前7和后5的基金.jpg					SPDR Minishares黄金信托（美国）在近一个月的资金流入超过200百万美元？					是
财务数据统计	hg	140361	data/figure/hg/2023-08-04--中国银河-北交所月度动态报告：政策密集促专精特新发展，北交所扩容将“质”“量”齐升_page13_图24北交所公司2022年研发投入情况分行业百万元.jpg					电力设备行业的研发投入最高，是否正确？					是
财务数据统计	hg	140363	data/figure/hg/2023-06-26--上海证券-周观点与市场研判：外围短期存波动，内部再迎窗口期_page10_no_caption.jpg					SW通信行业的融资净买入额是否为所有行业中最高？					是
财务数据统计	hg	140364	data/figure/hg/2024-06-25--平安证券-2024年5月财政数据点评：广义财政支出降幅收窄_page2_图表415月度公共财政支出进度基本持平于去年同期.jpg					2023年的公共财政收入和支出的差距比2021年小吗？					是
财务数据统计	hg	140365	data/figure/hg/2023-10-08--中国银行-全球经济金融展望报告2023年第4季度（总第56期）_page31_图18主要货币兑美元汇率较2023年二季度末变动.jpg					美元指数在2023年第四季度相对于第二季度的变化率为2.3%。					是
财务数据统计	hg	140366	data/figure/hg/2023-10-20--中国银河-十载初折桂，百年新征程：推动“一带一路”战略发展的宏观意义与主题投资机会_page36_图59一带一路主题相关个股行业分布.jpg					交通运输行业的成分股个数超过20个					是
财务数据统计	hg	140367	data/figure/hg/2024-07-24--中国银河-三中之后的财税改革（深度解读）_page16_图27个人所得税分享比例调整对各地财力补充亿元.jpg					东部地区的个人所得税分享比例调整后，其财政收入显著增加。					是
财务数据统计	hg	140369	data/figure/hg/2024-06-19--华金证券-从陆家嘴论坛看现代化央行体系建设_page2_图1贷款余额同比及贡献结构.jpg					从整体趋势来看，非银金融机构贷款的比例是否逐年下降？					是
财务数据统计	hg	140371	data/figure/hg/2023-05-28--国联证券-全球货币体系的大变局：去美元化、债务困境和黄金石油的机会_page22_图表35全球历年矿产金产量吨.jpg					2018年和2019年的全球矿产金产量是否相同？					否
财务数据统计	hg	140372	data/figure/hg/2023-07-18--东海证券-国内观察：2023年6月经济数据：恢复仍偏弱，结构有亮点_page8_图16制造业投资各行业增速变化.jpg					2023年6月电气机械行业的增速较上月变化为正值					是
财务数据统计	hg	140373	data/figure/hg/2024-08-14--东吴证券-宏观点评：7月社融：政府债融资高增，财政端加快发力_page2_图27月社融受政府债企业债支撑明显.jpg					2024年7月的新增社融规模高于2023年7月吗？					是
财务数据统计	hg	140374	data/figure/hg/2024-01-22--国开证券-12月金融数据点评：政府债券贡献较多，信贷结构继续不佳_page1_图112月新增社融规模情况.jpg					"2022年10月的社会融资规模低于20,000亿元？"					是
财务数据统计	hg	140376	data/figure/hg/2023-07-18--西南证券-2023年上半年经济数据点评：数据偏弱，但拐点或现_page4_图6二季度专项债发行规模有所回落.jpg					2023年上半年的新增债券发行额总体低于2022年下半年，是否正确？					否
财务数据统计	hg	140377	data/figure/hg/2023-11-15--东吴证券-宏观点评：10月经济：万亿PSL的猜想？_page3_图5必选消费受价格拖累出行消费降温.jpg					2023年10月的必选消费增速高于2023年9月。					否
财务数据统计	hg	140378	data/figure/hg/2023-09-13--平安证券-宏观深度：详解库存周期：误区、框架与研判_page13_图表27美国从中国进口机械设备的结构SITC二级分类.jpg					2021年12月，美国从中国进口的通用工业机械设备及零件占比高于特种工业专用机械。					否
财务数据统计	hg	140379	data/figure/hg/2024-04-19--深圳汉鼎智库咨询服务-舆情大数据精准把握市场动态，SaaS+舆情成为行业发展趋势_page0_图表120162022年中国舆情大数据市场规模.jpg					2020年的中国舆情大数据市场规模比2019年高吗？					否
财务数据统计	hg	140380	data/figure/hg/2023-08-24--平安证券-宏观深度报告：详解农民工就业：特征、趋势与政策建议_page4_图表5相比于城镇整体农民工所从事的服务业类型较为集中且大多属于接触性服务业.jpg					批发和零售业的农民工占比高于交通运输、仓储和邮政业。					是
财务数据统计	hg	140381	data/figure/hg/2023-09-06--联储证券-7月财政数据解读：收支偏慢，财政仍有发力空间_page8_图17一般公共预算支出预算完成进度.jpg					2020年和2021年的预算完成进度相同					否
财务数据统计	hg	140382	data/figure/hg/2023-06-24--国元证券-信仰抵不过地心引力：2023年下半年美国经济展望_page12_图21利率倒挂进入衰退的时间.jpg					2008年的值是所有年份中最高的					是
财务数据统计	hg	140383	data/figure/hg/2023-06-02--紫金天风-云南水电专题二：终极问题——复产的可能性_page23_图272023年云南电力供需差额预测图铝硅复产.jpg					2023年11月的电力供需差额最高					是
财务数据统计	hg	140384	data/figure/hg/2023-05-24--民生证券-宏观专题研究：“天量”信贷缘何难推投资高增？_page6_图8中长期贷款新增规模.jpg					2023年3月的中长期贷款新增规模高于2022年3月。					是
财务数据统计	hg	140386	data/figure/hg/2023-12-13--海通国际-中国能源市场周报：政策强调大力发展新能源，分散式风电及海上风电建设提速_page3_图1各省市代理购电价格元度.jpg					所有省份在12月的电网代理购电价格都比11月低。					否
财务数据统计	hg	140387	data/figure/hg/2024-06-16--中银证券-5月社融数据点评：杠杆结构与长期利率_page1_图表1前5个月社融累计增量.jpg					2023年1-5月的信托融资总额超过1100亿元吗？					否
财务数据统计	hg	140388	data/figure/hg/2023-11-29--川财证券-绿色金融研究周报：北京绿交所将建设全国统一的CCER交易中心_page4_图2本周发行债券类型.jpg					本周发行的债券类型中，一般公司债的数量最多。					是
财务数据统计	hg	140389	data/figure/hg/2024-10-09--太平洋-9月PMI数据点评：产需同步反弹，景气超预期回暖_page5_大中小型企业PMI边际变化.jpg					大型企业的PMI边际变化是否为负值？					否
财务数据统计	hg	140390	data/figure/hg/2024-04-12--东吴证券-宏观点评：黄金：站上2500需要怎样的“宏观叙事”？_page5_图6俄乌冲突后全球央行季度买金规模明显上升.jpg					2019年到2021年间，央行净购买量是否有明显的下降趋势？					否
财务数据统计	hg	140391	data/figure/hg/2024-06-06--华宝证券-2024年6月资产配置报告：海外流动性利好有限，A股优胜劣汰提速_page21_申万一级行业PE最近5年.jpg					纺织服饰行业的现值是否低于其历史估值区间？					是
财务数据统计	hg	140392	data/figure/hg/2023-10-08--中国银行-全球经济金融展望报告2023年第4季度（总第56期）_page45_图30德国资本净流出规模变化.jpg					2021H1的资本净流出规模大于2019H1					否
财务数据统计	hg	140393	data/figure/hg/2024-03-17--国联证券-宏观专题报告：地产长周期拐点后的产业结构变化_page5_图表7占固定资产投资权重上升的制造业行业19个.jpg					2023年，计算机通信设备制造的占比是否低于2020年的占比？					否
财务数据统计	hg	140394	data/figure/hg/2023-07-26--平安证券-宏观动态跟踪报告：本轮能源危机下，德国制造业表现如何？_page4_图表102021年德国主要制造业天然气消耗量.jpg					2021年德国主要制造业中，非金属制品行业的天然气消耗量高于基本金属行业。					否
财务数据统计	hg	140395	data/figure/hg/2023-05-30--银河期货-6月权益市场宏观运行环境分析：调整依旧是主基调_page7_图182023年限售股减持月度分布.jpg					2023年8月31日的限售股减持市值最高					是
财务数据统计	hg	140396	data/figure/hg/2023-07-07--华福证券-6月全球经济观察：如何看待海外经济的“衰退”？_page8_图表106月大宗商品涨跌不一农产品价格大多上涨.jpg					CBOT豆油在6月的涨跌幅是否超过30%？					是
财务数据统计	hg	140397	data/figure/hg/2024-02-01--中诚信国际-2023年宏观经济及大类资产配置分析与2024年展望：2024年中国经济：稳与进、破与立中寻求再平衡_page18_图33我国中央政府杠杆率显著偏低.jpg					日本的中央政府杠杆率显著高于其他国家？					是
财务数据统计	hg	140398	data/figure/hg/2024-06-14--海通国际-国际能源与ESG周报：地缘政治扰动频发，全球电网投资景气度持续_page29_图3920152027年日本新增光伏装机量及预测GW.jpg					2027年的预测值是否为8.8GW？					是
财务数据统计	hg	140399	data/figure/hg/2023-09-05--民生证券-宏观专题研究：人地关系，城中村改造内核_page18_图13超大特大城市租赁住房占比.jpg					北京的租赁住房占比低于30%。					否
