fintype	type	index	image	md_path	background_story	information	round	question	A	B	C	D	answer
金融信息识别	frg	120302	data/figure/frg/2023-12-21--汽车零部件-上海沿浦-自主座椅骨架龙头，品类拓展步入收获，整椅打开中长期空间_page4_图表3公司股权结构截至2023Q3.jpg					图中实际控制人周建清的持股比例是多少？	38.39%	9.47%	4.37%	3.83%	A
金融信息识别	frg	120307	data/figure/frg/2023-09-17--软件开发-金橙子-公司首次覆盖报告：激光振镜控制系统领军企业，国产替代+新品拓展打开成长空间_page4_图3公司股权结构稳定.jpg					图中哪位股东的直接持股比例最高？	马会文（实控人）	程鹏（实控人）	吕文杰（实控人）	邱勇（实控人）	A
金融信息识别	frg	120314	data/figure/frg/2023-12-14--通用设备-泰嘉股份-锯切、电源双轮驱动，电源业务加速成长_page11_图13双金属带锯条生产流程繁复.jpg					在双金属带锯条生产流程中，电子束焊接或激光焊接后直接进入的步骤是什么？	球化退火	焊缝轧平	定长备料	调平校直	A
金融信息识别	frg	120321	data/figure/frg/2023-03-20--钢铁行业-甬金股份-铢积寸累，乘势而起_page7_图表6公司主要业务所处行业.jpg					以下哪一项不属于黑色金属冶炼及压延加工的子行业？	炼铁	炼钢	有色金属铸造	黑色金属铸造	C
金融信息识别	frg	120324	data/figure/frg/2023-02-06--商业百货-王府井-零售巨头，免税启航_page20_图表36新世界股权结构截至2021年12月31日.jpg					根据图表，SHINSEGAE的最大股东是谁？	"Chung, Yoo Kyung"	National Pension Service	"Lee, Myung Hee"	其他股东	A
金融信息识别	frg	120328	data/figure/frg/2023-07-11--通信设备-移远通信-发布股权激励计划，彰显成长信心_page2_图5移远通信物联网一站式解决方案.jpg					根据图5，移远通信物联网一站式解决方案中，哪种技术适用于快速率应用场景？	LTE/LTE-A	Cat 1/LPWA/2G	5G/V2X	3G/2G网络	C
金融信息识别	frg	120331	data/figure/frg/2023-10-15--汽车零部件-菱电电控-双转战略促量价齐升逻辑凸显，T-BOX塑造第二增长极_page6_图2菱电电控股权结构图前十大股东.jpg					图中哪位股东的持股比例最高？	王和平	龚本和	吴章华	谭纯	A
金融信息识别	frg	120335	data/figure/frg/2023-12-13--塑料制品-安利股份-深度报告：PU合成革龙头企业，鞋材、汽车迎来业绩释放期_page10_图12干法PU合成革生产工艺流程图.jpg					根据图中流程，以下哪个步骤是PU合成革生产过程中最后一步？	含浸、涂覆	烘干定幅	烫平卷取	湿法还革	D
金融信息识别	frg	120342	data/figure/frg/2023-01-05--化肥行业-盐湖股份-钾锂双业务发展，未来成长可期_page5_图1公司发展历程.jpg					根据图片内容，公司最早成立于哪一年？	1958年	1996年	2011年	2020年	A
金融信息识别	frg	120360	data/figure/frg/2022-12-01--燃气-新奥股份-天然气一体化龙头，波动局势中稳健发展_page9_图16天然气产业链价值分配.jpg					根据图中信息，天然气产业链中上游勘探开采环节包括哪些内容？	国产天然气、进口管道气、进口LNG	管道运输、LNG船运输、LNG接收设施	工业燃料、发电燃料、城镇燃料、交通燃料	政府指导价格、国内市场化价格、国际市场化价格	A
金融信息识别	frg	120368	data/figure/frg/2023-09-11--化学制品-永和股份-氟化工产业高度集成者，含氟高分子材料激发成长动能_page23_PFA生产流程.jpg					在PFA生产流程中，TFE和PPVE聚合后是否需要进行回收？	是	否	部分回收	不确定	A
金融信息识别	frg	120369	data/figure/frg/2023-10-27--光伏设备-中来股份-三大业务驱动发展，背板龙头乘势而上_page10_图18光伏背板分类.jpg					光伏背板分类中，有机高分子类包含哪些类型？	双面复合型、单面复合型、双面涂覆型、共挤型	双面复合型、单面复合型、双面涂覆型、玻璃	双面复合型、单面复合型、无机物类、共挤型	双面复合型、单面复合型、双面涂覆型、无机物类	A
金融信息识别	frg	120372	data/figure/frg/2023-05-09--美容护理-科思股份-投资价值分析报告：出行增加带动防晒化妆品需求上涨，防晒剂龙头业绩持续向好_page9_图11公司所处行业上下游情况.jpg					根据图片，化妆品活性成分的下游行业有哪些？	化妆品行业、其他专用化学品	香精行业、食品饮料行业	基础化工原料、精细化学品	合成香料、香精行业	A
金融信息识别	frg	120378	data/figure/frg/2023-01-05--化肥行业-盐湖股份-钾锂双业务发展，未来成长可期_page24_图35公司推进战略实施.jpg					根据图片内容，盐湖股份在扩大锂业务方面采取了哪些措施？	投资70.8亿元建设4万吨/年基础锂盐项目	实施前系统7大工程，解决原卤供给量和卤水氯化钾含量	成立钠资源开发专班，进一步明确钠资源开发利用思路	上半年较去年同期原卤采集量增加5000万立方米	A
金融信息识别	frg	120387	data/figure/frg/2023-01-26--消费电子-拓邦股份-新能源业务快速发展，盈利改善拐点已现_page14_no_caption.jpg					以下哪个选项不属于上游材料？	金属	塑料	电池	木材加工	D
金融信息识别	frg	120392	data/figure/frg/2022-12-23--电子化学品-鼎龙股份-公司首次覆盖报告：国内CMP材料龙头，平台化发展，前景可期_page3_图1鼎龙股份正式成立于2000年2010年在创业板上市.jpg					根据图片内容，鼎龙股份在哪一年启动了彩色聚合碳粉CPT项目研发？	2006	2010	2012	2013	A
金融信息识别	frg	120402	data/figure/frg/2023-01-05--化肥行业-盐湖股份-钾锂双业务发展，未来成长可期_page22_no_caption.jpg					在察尔汗盐湖卤水处理过程中，哪一步骤是将MgCl2洗脱液转化为锂镁浓缩液的关键？	常温吸附	离子交换脱镁	循环洗脱	盐田自然蒸发	D
金融信息识别	frg	120404	data/figure/frg/2023-07-07--贵金属-紫金矿业-资源布局加速，矿业龙头稳固_page27_图表64卡莫阿铜矿股权关系图.jpg					根据图表，卡莫阿铜矿的最大股东是以下哪一方？	紫金矿业	艾芬豪矿业	晶河全球	刚果（金）政府	A
金融信息识别	frg	120405	data/figure/frg/2023-01-09--电子元件-方邦股份-首次覆盖：电磁屏蔽膜有望突破大客户；铜箔、FCCL多元布局打开成长空间_page2_图1FPC产业链.jpg					以下哪个环节不属于FPC产业链的上游部分？	电解铜	PI膜	元器件	压延铜箔	C
金融信息识别	frg	120407	data/figure/frg/2023-09-14--美容护理-润本股份-“庖丁解牛”拆析招股书（十九）润本股份：驱蚊赛道国货龙头，婴童护理业务未来可期_page30_图表公司部分产品扩充型号及性能升级情况.jpg					以下哪款驱蚊液的时效最长？	9%避蚊胺驱蚊液	7%驱蚊酯驱蚊液	20%羟哌酯驱蚊液	经典款蚊香液	C
金融信息识别	frg	120408	data/figure/frg/2023-11-12--专用设备-纳科诺尔-锂电池辊压设备龙头，上市助力产能释放_page4_图表2公司股权结构.jpg					在图中，一致行动人合计持股比例是多少？	38.29%	37.50%	36.29%	35.81%	A
金融信息识别	frg	120410	data/figure/frg/2023-06-18--医疗器械-山外山-全产业链布局的国产血液净化龙头_page5_图2山外山股权结构.jpg					图中持股比例最高的股东是以下哪一方？	高光勇	刘运君	大健康	珠海岫恒	A
金融信息识别	frg	120419	data/figure/frg/2024-01-01--半导体-聚辰股份-深度报告：DDR5渗透加速，SPD、车规级EEPROM驱动成长_page17_图27公司主营存储产品发展方向.jpg					根据图片内容，聚辰股份在传统应用领域EEPROM的发展方向是什么？	PC、服务器内存条领域	车规级A0 EEPROM	SPI NOR Flash新品开发	车规级A2 A1 EEPROM	D
金融信息识别	frg	120420	data/figure/frg/2023-12-15--汽车零部件-凌云股份-乘新能源东风，金属件+尼龙管助力公司加快发展_page10_图15新能源电池壳生产工艺.jpg					图中新能源电池壳生产工艺流程的第一步是什么？	切割	成型	焊接	设计	D
金融信息识别	frg	120424	data/figure/frg/2023-12-13--塑料制品-安利股份-深度报告：PU合成革龙头企业，鞋材、汽车迎来业绩释放期_page8_图10人造革合成革产业链.jpg					根据图中信息，PU合成革的主要原材料是什么？	石油	棉花	浆料	基布	C
金融信息识别	frg	120429	data/figure/frg/2022-10-17--水泥建材-海螺水泥-珍惜优质资产与历史最低PB_page12_图表26员工持股直接cdot间接持有海螺水泥较大比例股权2022年中报.jpg					图中海螺水泥股份的直接持股比例是多少？	36.40%	0.77%	51%	49%	A
金融信息识别	frg	120434	data/figure/frg/2023-06-05--电机-鸣志电器-“灵巧手”一鸣惊人，“拓品类”志在千里_page6_图3公司股权结构截至2023331.jpg					图中鸣志投资的股权占比是多少？	56.40%	36.52%	7.07%	90%	A
金融信息识别	frg	120437	data/figure/frg/2023-02-15--小金属-博迁新材-深度报告：PVD技术为基，“一体两翼”起飞_page4_图3博迁新材股权结构截至2022年9月30日.jpg					图中股权占比最高的股东是以下哪一方？	宁波广弘元创业投资合伙企业（有限合伙）	宁波众智聚成创业投资合伙企业（有限合伙）	新辉投资控股有限公司	宁波申扬创业投资合伙企业（有限公司）	A
金融信息识别	frg	120439	data/figure/frg/2022-12-26--有色金属-新锐股份-公司首次覆盖报告：具备全球竞争力的矿用工具龙头，硬质合金一体化先行者_page4_图4公司产品涵盖硬质合金中下游及终端应用领域.jpg					根据图片内容，以下哪个环节不属于硬质合金的中游生产？	矿用工具合金	耐磨工具合金	切削工具合金	钻岩工具	D
金融信息识别	frg	120441	data/figure/frg/2022-12-22--食品饮料-味知香-公司深度报告：BC双驱动，提速正当时_page9_图17创始人绝对控股股权结构稳定.jpg					图中哪位股东的持股比例最高？	夏靖	苏州金花生	章松柏	陈洪	A
金融信息识别	frg	120444	data/figure/frg/2022-12-01--燃气-新奥股份-天然气一体化龙头，波动局势中稳健发展_page21_图56氢能布局进展截至2022Q3.jpg					根据图片内容，LNG项目中包含的接收站和液化工厂数量分别是多少？	4座接收站，10座液化工厂	5座接收站，9座液化工厂	3座接收站，11座液化工厂	6座接收站，8座液化工厂	A
金融信息识别	frg	120449	data/figure/frg/2022-11-22--有色金属-金田股份-铜加工与稀土永磁双轮驱动业绩增长，产品迈向高端化_page8_图11公司铜加工材生产工艺流程.jpg					根据图中所示，铜排挤压后直接进入哪个工序？	熔铸	压延加工	铜排拉拔	精整	C
金融信息识别	frg	120451	data/figure/frg/2023-10-15--汽车零部件-开特股份-汽车热管理传感器龙头，电动化、智能化有望驱动高增_page15_图表29传统分散式热管理系统和集成式热管理系统比较.jpg					根据图表，传统分散式热管理系统与集成式热管理系统的最大区别是什么？	电池热管理系统回路的独立性	电控多通道阀门或管路的存在	空调系统热管理控制器的独立性	电驱动热管理系统回路的独立性	B
金融信息识别	frg	120460	data/figure/frg/2023-07-15--化学制药-贝达药业-公司深度报告：创新迭代，行稳致远_page5_图2公司股权结构.jpg					图中股权占比最高的股东是以下哪一方？	丁列明	宁波凯铭投资管理合伙企业（有限合伙）	浙江贝成投资管理合伙企业（有限合伙）	杭州特瑞西创企业管理合伙企业（有限合伙）	A
金融信息识别	frg	120461	data/figure/frg/2023-01-26--消费电子-拓邦股份-新能源业务快速发展，盈利改善拐点已现_page18_图42户用储能系统构成及成本占比.jpg					根据图片内容，以下哪个系统在储能系统中占比最高？	储能变流器 (PCS)	能量管理系统 (EMS)	电池组	电池管理系统 (BMS)	C
金融信息识别	frg	120462	data/figure/frg/2023-09-11--化学制品-永和股份-氟化工产业高度集成者，含氟高分子材料激发成长动能_page20_HFP产业链.jpg					根据图中所示，R22通过TFE和HFP最终可以生产出几种产品？	3	4	5	6	B
金融信息识别	frg	120467	data/figure/frg/2023-10-16--化学制品-巨化股份-公司深度报告：氟化工有望进入长期景气周期，龙头一体化优势尽显_page6_图2巨化股份产业链图.jpg					图中显示的氟化工产业链中，哪一种产品是通过VDC直接生产的？	PVDF系列	F141b	R32	HFP	B
金融信息识别	frg	120473	data/figure/frg/2022-10-24--光伏设备-高测股份-领军高硬材料切割，切片代工打开业绩弹性_page15_图表24公司切割设备持续快速迭代.jpg					根据图片，GC-QP630的线速度是多少？	1500m/min	1800m/min	2400m/min	2400m/min	A
金融信息识别	frg	120474	data/figure/frg/2022-11-17--化肥行业-三孚股份-产业布局不断优化，三氯氢硅高景气延续_page4_图表1公司产业布局持续完善.jpg					图中三氯氢硅的深加工产品是什么？	硅烷偶联剂	高纯三氯氢硅	四氯化硅	气相二氧化硅	A
金融信息识别	frg	120476	data/figure/frg/2023-08-27--化纤行业-桐昆股份-公司深度报告：聚酯为基，炼化为翼，长期投资价值凸显_page13_图31差别化长丝収展阶段.jpg					在‘专业化’阶段，日本率先推出的异形纤维主要解决了什么问题？	提高面料的舒适度	抗菌功能	抗紫外线功能	阻燃功能	A
金融信息识别	frg	120480	data/figure/frg/2022-12-11--互联网服务-太极股份-公司首次覆盖报告：数字政府建设迎东风，信创业务发展正当时_page12_图23全国一体化政务大数据体系包括三类平台和三大支撑.jpg					图中全国一体化政务大数据体系的核心平台是什么？	数据分析系统	数据目录系统	国家政务大数据平台	数据共享系统	C
金融信息识别	frg	120488	data/figure/frg/2024-01-01--半导体-聚辰股份-深度报告：DDR5渗透加速，SPD、车规级EEPROM驱动成长_page9_图16存储芯片部分细分子类.jpg					根据图中信息，哪种存储芯片按字节擦除？	Flash	NOR Flash	NAND Flash	EEPROM	D
金融信息识别	frg	120491	data/figure/frg/2023-07-24--文化传媒-中文在线-深度报告：拥抱AIGC新时代，坚定开拓布局谋新篇_page3_图2中文在线股权穿透图.jpg					图中实际控制人童之磊的持股比例是多少？	11.95%	4.98%	2.40%	1.71%	A
金融信息识别	frg	120495	data/figure/frg/2023-12-04--文化传媒-海看股份-大屏主业稳拓展，视听业态谋新篇_page16_图表30公司商业模式.jpg					以下哪项业务不属于广播电视新媒体的创新业务？	IPTV、微短剧业务	移动媒体平台服务业务	公共服务型业务	版权运营	D
金融信息识别	frg	120505	data/figure/frg/2023-10-16--化学制品-巨化股份-公司深度报告：氟化工有望进入长期景气周期，龙头一体化优势尽显_page21_图40PVDF产业链图.jpg					根据图中PVDF产业链图，以下哪个环节直接生产VDF？	R142b	R152a	R141b	氢氟酸	A
金融信息识别	frg	120507	data/figure/frg/2024-01-01--半导体-聚辰股份-深度报告：DDR5渗透加速，SPD、车规级EEPROM驱动成长_page3_图2公司产品应用场景丰富.jpg					图中提到的EEPROM主要应用于以下哪个领域？	智能手机、汽车电子、白色家电、工业控制	智能卡芯片	音圈马达驱动芯片	NOR Flash	A
金融信息识别	frg	120517	data/figure/frg/2023-11-19--贸易行业-苏美达-产投融合美美与共，内外循环达济天下_page4_图2公司股权结构截至2023年Q3.jpg					图中苏美达的股权结构中，江苏省农垦集团直接持股比例是多少？	13.92%	41.60%	44.48%	100%	A
金融信息识别	frg	120523	data/figure/frg/2022-12-26--有色金属-新锐股份-公司首次覆盖报告：具备全球竞争力的矿用工具龙头，硬质合金一体化先行者_page11_图27公司硬质合金产品的多项性能指标可对标国外知名厂商.jpg					根据图片内容，公司产品的洛氏硬度与国外知名厂商产品相比如何？	略高于同类产品水平	接近国外知名厂商产品	远低于国外知名厂商产品	无法比较	B
金融信息识别	frg	120529	data/figure/frg/2023-01-26--消费电子-拓邦股份-新能源业务快速发展，盈利改善拐点已现_page9_图15公司业务增长逻辑.jpg					图中提到的新能源业务快速增长的主要驱动力是什么？	能源危机推动高需求、行业高增速	控制器单价价值量提升	下游客户创新产品频出	工程师福利释放，国内技术赶超	A
金融信息识别	frg	120532	data/figure/frg/2023-12-14--通用设备-泰嘉股份-锯切、电源双轮驱动，电源业务加速成长_page14_图17电源适配器生产流程复杂.jpg					在电源适配器生产流程中，哪个环节是最后进行的？	ATE测试	老化测试	安规测试	入库	D
金融信息识别	frg	120533	data/figure/frg/2023-12-13--塑料制品-安利股份-深度报告：PU合成革龙头企业，鞋材、汽车迎来业绩释放期_page9_图11人造革合成革分类.jpg					图中人造革合成革的基层材料不包括以下哪一种？	机织布	针织布	无纺布	PVC（聚氯乙烯）	D
金融信息识别	frg	120535	data/figure/frg/2023-01-26--消费电子-拓邦股份-新能源业务快速发展，盈利改善拐点已现_page17_图40公司电动工具智控器战略布局.jpg					根据图片内容，以下哪项描述最符合拓邦股份在电动工具智控器战略布局中的独特组合？	电控+电机+电池+电源+物联网平台	控制器+电机+电池包+模组+整机	技术平台+产品平台+定制方案	高效电机+智能控制器+锂电池业务	A
金融信息识别	frg	120538	data/figure/frg/2023-10-15--汽车零部件-开特股份-汽车热管理传感器龙头，电动化、智能化有望驱动高增_page5_图表6燃油汽车与新能源汽车热管理.jpg					以下关于传统燃油车热管理系统和新能源汽车热管理系统的描述，哪个是正确的？	传统燃油车热管理系统包括电池热管理系统	新能源汽车热管理系统包括发动机总成系统	传统燃油车热管理系统不包括空调系统	新能源汽车热管理系统包括电机电控总成系统	D
金融信息识别	frg	120550	data/figure/frg/2023-01-05--化肥行业-盐湖股份-钾锂双业务发展，未来成长可期_page8_no_caption.jpg					图中光卤石转化为氯化钾的比例是多少？	0.7	0.85	0.65	0.8	B
金融信息识别	frg	120554	data/figure/frg/2023-10-11--食品饮料-安井食品-首次覆盖：速冻龙头稳经营，预制菜肴助增长_page3_图2公司持股超过1的股东情况数据截至2023年9月.jpg					图中实际控制人中，持股比例最高的股东是以下哪一位？	杭建芙	王继娟	陆秋文	孙钢	A
金融信息识别	frg	120557	data/figure/frg/2023-02-06--商业百货-王府井-零售巨头，免税启航_page5_图表3公司股权架构截至最新.jpg					图中哪个股东的股权占比最高？	首旅集团	三胞投资	京国瑞基金	北京国管	A
金融信息识别	frg	120559	data/figure/frg/2023-06-24--橡胶制品-双箭股份-国内输送带龙头企业，产能扩张发挥规模优势_page6_图9输送带产业链构成.jpg					图中上游原材料中，哪一项不是输送带的直接原材料？	橡胶	帆布	钢丝绳	粘贴胶	D
金融信息识别	frg	120564	data/figure/frg/2022-12-23--能源金属-天齐锂业-资源优质，增量释放，矿冶巨头轻装再上阵_page29_图表71公司对SQM的最新持股结构.jpg					根据图中信息，天齐锂业香港持有SQM的B类股比例是多少？	0.88%	21.90%	50%	90.23%	A
金融信息识别	frg	120571	data/figure/frg/2023-10-27--光伏设备-中来股份-三大业务驱动发展，背板龙头乘势而上_page8_图11公司主要业务包括背板电池片及组件光伏应用系统三大板块.jpg					在光伏设备产业链中，哪一项属于上游材料？	电池片	焊带	金属硅	逆变器	C
金融信息识别	frg	120577	data/figure/frg/2022-12-01--燃气-新奥股份-天然气一体化龙头，波动局势中稳健发展_page10_图20天然气销售业务模式.jpg					根据图中信息，天然气销售业务模式中的上游气源主要依赖哪种资源？	国际资源为主，配合国内自有/托管LNG液厂资源及非常规资源	以中石油、中石化、中海油三大油资源为主，适时采购其他供应商的管道气和LNG资源	国内近百个LNG液厂、沿海接收站等	城市燃气、工业/电厂、交通能源、转口贸易	A
金融信息识别	pg	120585	data/figure/pg/2023-03-29--化学制品-光威复材-2022年年报点评：多层次产品巩固成长性，23Q1订单波动影响短期业绩_page2_图8光威复材非定型碳纤维产品收入结构单位.jpg					根据图中的收入结构，哪种系列的非定型碳纤维产品收入占比最低？	T300级系列	MJ系列	T700级系列	T800级系列	A
金融信息识别	pg	120586	data/figure/pg/2022-12-07--化学制药-人福医药-资产出售收到银保监会批复，公司轻装上阵_page4_评级分布RatingDistribution.jpg					根据图中的评级分布，最新季度的'优于大市'评级占比为多少？	89.40%	9.20%	1.40%	89.50%	A
金融信息识别	pg	120587	data/figure/pg/2022-12-31--装修建材-浙江正特-正道追求特异创新，世界品牌享誉全球_page13_图182021我国户外休闲家具及用品主要产品的各国出口额占比.jpg					根据饼图，哪个国家的出口额占比最高？	美国	日本	加拿大	法国	A
金融信息识别	pg	120588	data/figure/pg/2023-12-15--食品饮料-华统股份-华东生猪养殖一体化龙头，成长性显著_page5_图3公司2022年毛利润结构情况.jpg					根据饼图，2022年华统股份的饲料行业毛利率占比是多少？	83.78%	13.24%	2.85%	0.13%	D
金融信息识别	pg	120589	data/figure/pg/2024-02-25--互联网服务-卓易信息-公司深度报告：硬件回暖与信创带来机遇，并购整合战略定位清晰_page19_图28中国软件2022年收入结构.jpg					根据图中的数据，中国软件2022年收入结构中，行业解决方案的占比是多少？	60%	23%	17%	0.30%	A
金融信息识别	pg	120590	data/figure/pg/2022-12-31--汽车零部件-科博达-深度报告之二：打造域控制器平台型企业_page5_no_caption.jpg					根据图中的业务占比情况，哪种业务的占比最高？	发动机	传动系统	底盘系统	其他	D
金融信息识别	pg	120592	data/figure/pg/2023-12-06--汽车零部件-伯特利-首次覆盖报告：线控制动领跑者，布局底盘一体化打开成长空间_page33_图512022年15月中国乘用车线控制动市场份额.jpg					根据图中的市场份额情况，博世的市场份额占比是多少？	89.40%	2.70%	1.30%	4.30%	A
金融信息识别	pg	120593	data/figure/pg/2023-09-19--工程机械-浙江鼎力-海外市场扩张及臂式产品放量驱动公司成长_page6_图表52022年剪叉式高空作业平台占营收比重超50.jpg					根据图中数据，剪叉式高空作业平台的营收占比是多少？	60.51%	26.70%	8.80%	3.99%	A
金融信息识别	pg	120594	data/figure/pg/2023-04-04--银行-常熟银行-全年归母利润增速超过25%，客户群体进一步下沉_page5_评级分布RatingDistribution.jpg					根据图中数据，最新季度的'优于大市'评级占比为多少？	89.40%	9.20%	1.50%	1.40%	A
金融信息识别	pg	120595	data/figure/pg/2024-02-19--计算机设备-新国都-公司跟踪报告：分红位于计算机板块前列_page5_评级分布RatingDistribution.jpg					根据图中数据，最新季度的'优于大市'评级占比是多少？	89.40%	9.60%	1.00%	89.30%	A
金融信息识别	pg	120596	data/figure/pg/2024-01-12--生物制品-万泽股份-首次覆盖报告：新材料系列#8：“两机”新星冉冉升起；厚积薄发进入收获期_page13_图28益生菌能需求分析.jpg					根据饼图，调理肠胃的需求占比是多少？	2%	47%	36%	8%	B
金融信息识别	pg	120597	data/figure/pg/2022-12-19--通用设备-九菱科技-北交所新股申购报告：九菱科技：汽车及家电粉末冶金“小巨人”，拟布局新能源车永磁材料领域_page2_图32021年汽车用粉末冶金零件收入占比mathbf46.jpg					根据饼图，以下哪项描述最符合2021年汽车用粉末冶金零件收入占比？	46.42%	13.15%	40.25%	50%	A
金融信息识别	pg	120598	data/figure/pg/2024-02-14--农药兽药-国光股份-深度报告：成本改善盈利底部反转，进军大田市场星辰大海_page13_图152022年我国植物生长调节剂登记证数量分布情况.jpg					根据图中的数据，国光股份在植物生长调节剂登记证数量中所占的比例是多少？	8%	92%	50%	10%	A
金融信息识别	pg	120603	data/figure/pg/2023-03-07--物流行业-嘉友国际-斩获非洲新项目，持续发力“一带一路”市场_page4_评级分布RatingDistribution.jpg					根据饼图，最新季度的评级分布中，'优于大市'的比例是多少？	89.40%	9.20%	1.50%	1.40%	A
金融信息识别	pg	120607	data/figure/pg/2022-12-19--通信设备-锐捷网络-企业网设备新贵，中小客户解决方案能力强_page21_图392021年中国数据中心交换机市场份额单位.jpg					根据图中的市场份额情况，华为与新华三的市场份额差距是多少？	4%	8%	12%	16%	A
金融信息识别	pg	120610	data/figure/pg/2022-12-19--农牧饲渔-隆平高科-深度报告：乘转基因政策春风，种业龙头蓄势待发_page5_图112022H1公司国内外业务收入占比.jpg					根据图中的业务占比情况，华中地区的占比为多少？	28.80%	22.70%	17.00%	15.50%	A
金融信息识别	pg	120612	data/figure/pg/2023-05-08--商业百货-居然之家-稳步发展下沉市场，S2B2C引领新增长_page6_评级分布RatingDistribution.jpg					根据饼图，最新季度的'优于大市'评级占比与上一季度相比，增加了多少个百分点？	0.20%	0.40%	0.60%	0.80%	A
金融信息识别	pg	120614	data/figure/pg/2023-03-07--光学光电子-茂莱光学-茂莱光学深度：工业级精密光学稀缺标的，下游领域多点开花_page15_图表262020年全球光学镜头下游应用占比.jpg					根据图中的数据，2020年全球光学镜头下游应用中，哪个领域的占比最高？	手机	安防	汽车	工业	A
金融信息识别	pg	120615	data/figure/pg/2023-09-24--有色金属-同享科技-光伏焊带领军企业，N型新品加速放量_page9_图142021年铜材和锡合金为主要原材料.jpg					根据图中的数据，铜材的占比为多少？	28.90%	70.90%	0.20%	50%	B
金融信息识别	pg	120616	data/figure/pg/2023-05-26--半导体-北方华创-半导体设备平台型公司，受益国产替代加速_page13_图262021年中国大陆半导体销售额全球占比为35.jpg					根据图中的数据，中国大陆半导体销售额全球占比为多少？	27%	35%	21%	9%	B
金融信息识别	pg	120618	data/figure/pg/2023-11-21--医疗服务-美年健康-公司研究报告：体检行业龙头，经营持续改善，内生外延开启新增长阶段_page4_评级分布RatingDistribution.jpg					根据饼图，最新季度的评级分布中，'优于大市'的比例是多少？	89.30%	9.60%	1.10%	92.50%	A
金融信息识别	pg	120619	data/figure/pg/2024-03-06--物流行业-华贸物流-传统货代业务转型，跨境电商物流成长可期_page4_图22022年公司分业务营收占比.jpg					根据图中数据，2022年公司分业务营收占比中，哪项业务的占比最高？	海运货代	空运货代	跨境电商物流	仓储物流	A
金融信息识别	pg	120620	data/figure/pg/2022-11-20--消费电子-美格智能-海外需求与国内复苏共振，车载和FWA业务增长强劲_page6_图表62021年公司模组产品收入结构按类型.jpg					根据图中信息，数传模组的收入占比大约是多少？	30%左右	40%左右	50%左右	60%左右	A
金融信息识别	pg	120623	data/figure/pg/2023-12-01--化学制品-呈和科技-高端塑料助剂成核剂、水滑石行业龙头，国产替代主力军_page25_图43我国热稳定剂市场份额.jpg					根据图中的市场份额情况，铅盐类热稳定剂的占比为多少？	23%	33%	44%	50%	C
金融信息识别	pg	120625	data/figure/pg/2023-02-09--农牧饲渔-圣农发展-公司深度分析：产业链一体化龙头，生食+熟食双轮驱动_page4_图42022年上半年公司业务比例结构.jpg					根据图中的业务占比情况，哪种业务的占比最高？	鸡肉	肉制品	其他	无法确定	A
金融信息识别	pg	120626	data/figure/pg/2023-06-18--医疗器械-山外山-全产业链布局的国产血液净化龙头_page21_图242021年血透血滤机品牌竞争格局按数量.jpg					根据图中的品牌竞争格局，Fresenius与NIKKISO的市场份额差距是多少？	6.80%	7.20%	6.40%	7.60%	A
金融信息识别	pg	120627	data/figure/pg/2023-07-18--化学制药-科源制药-深度报告：国内生产格列齐特和盐酸罗哌卡因原料药龙头企业_page14_图142018年全球化学原料药产地分布情况.jpg					根据饼图，哪个地区的化学原料药产量占比最高？	中国	意大利	印度	美国	A
金融信息识别	pg	120630	data/figure/pg/2023-07-10--家电行业-科沃斯-双轮驱动，持续领跑清洁电器赛道_page14_图表182022年线上渠道销售额.jpg					根据图中的线上渠道销售额占比情况，科沃斯的占比为多少？	39.80%	21.30%	15.00%	7.00%	A
金融信息识别	pg	120634	data/figure/pg/2023-11-10--食品饮料-绝味食品-发展回归正轨，盈利能力和门店数量稳步齐升_page3_图表12021年中国卤味小吃消费者年龄结构.jpg					根据饼图，2021年中国卤味小吃消费者中，哪个年龄段的消费者占比最高？	18-25岁	26-30岁	31-35岁	36-40岁	C
金融信息识别	pg	120636	data/figure/pg/2023-02-12--电源设备-麦格米特-多元化战略持续兑现，发力新能源、工业电源及工控_page4_图32015年艾默生业务重组时各业务营收.jpg					根据图中的业务占比情况，2015年艾默生的Climate Technologies业务营收为多少？	$4.0B	$1.9B	$8.5B	$4.4B	A
金融信息识别	pg	120637	data/figure/pg/2023-04-30--汽车零部件-星源卓镁-汽车压铸件行业领跑，镁合金时代即将到来_page6_图6公司2022年主营业务占比情况.jpg					根据饼图，镁合金压铸件的主营业务占比是多少？	30.00%	56.00%	12.20%	1.71%	B
金融信息识别	pg	120638	data/figure/pg/2022-12-04--电网设备-四方股份-电网二次平台型龙头，新能源+储能注入发展新动能_page14_图172022年一二次融合成套柱开市占率情况以江苏省第三批配网协议库存招标为例招标金额口径.jpg					根据饼图，哪个公司的市场份额占比最高？	佳源科技	艾博白云	三清互联	其他	D
金融信息识别	pg	120640	data/figure/pg/2023-10-07--电子化学品-广钢气体-以氦为矛，电子大宗气体领军者_page21_图表492021年中国氦气进口企业市场份额占比.jpg					根据图中的数据，以下哪个企业在中国氢气进口市场的份额最高？	林德	空气化工	广钢气体	其他	A
