fintype	type	index	image	md_path	background_story	information	round	question	A	B	C	D	answer
金融实体关系解读	frg	140667	data/figure/frg/2023-11-24--有色金属-神火股份-煤铝双驱，顺周期有望推动估值修复_page15_图31神隆宝鼎股权结构.jpg					神隆宝鼎新材料有限公司的股东中，永城神火铝业股权投资基金和商丘新发投资有限公司的持股比例之和是否大于77.55%？					是
金融实体关系解读	frg	140668	data/figure/frg/2023-02-15--铁路公路-海汽集团-拟收购海旅免税深度布局免税赛道，政策红利+资源整合实现全新突破_page5_图3本次收购后海汽集团股权结构未考虑定增发行的095亿股.jpg					海南省国资委通过海南省旅游投资发展有限公司间接持有海南海汽运输集团有限公司的股份。					是
金融实体关系解读	frg	140669	data/figure/frg/2023-09-21--化学制药-东亚药业-抗生素量价齐升，布局制剂注入新动力_page6_图表2公司股权结构.jpg					池正明与池聘的持股比例之和大于瑞康投资的持股比例。					是
金融实体关系解读	frg	140670	data/figure/frg/2022-11-29--专用设备-仕净科技-光伏废气治理龙头景气度提升，资源化驱动最具经济价值水泥碳中和_page4_图2公司股权结构截至2022年11月10日.jpg					朱叶和叶小红合计持有苏州仕净科技股份有限公司21.58%的股份。					是
金融实体关系解读	frg	140671	data/figure/frg/2023-01-01--工程建设-乾景园林-中小盘首次覆盖报告：国晟能源入主，乘异质结电池之风而起_page2_图1本次控制权转让由股权转让与非公开发行两部分组成.jpg					国晟能源在2022年11月14日完成第一期付款后，是否已经持有乾景园林2773万股股份？					是
金融实体关系解读	frg	140672	data/figure/frg/2023-10-27--光伏设备-中来股份-三大业务驱动发展，背板龙头乘势而上_page5_图2公司股权结构截至2023Q3.jpg					浙江省国资委通过浙能电力间接持有苏州中来光伏新材料股份有限公司的比例大于其直接持股比例。					是
金融实体关系解读	frg	140673	data/figure/frg/2022-12-06--食品饮料-伊利股份-首次覆盖报告：乳王地位稳固，核心竞争力优势明显_page4_图表1公司发展历程示意图.jpg					伊利股份在2007年推出伊利优酸乳，缔造全新品类。					是
金融实体关系解读	frg	140674	data/figure/frg/2023-03-06--化学制品-光威复材-国产军用碳纤维领军企业，全链条布局产能释放在即_page7_图表2公司股权结构截至2022Q3.jpg					陈亮和陈洞分别持有威海光威复合材料股份有限公司39.89%的股份。					是
金融实体关系解读	frg	140675	data/figure/frg/2022-11-13--有色金属-鼎胜新材-电池铝箔高景气，龙头企业优势凸显_page4_图2公司股权结构.jpg					周贤海是杭州鼎胜实业集团有限公司的最大股东，占股77.78%。					是
金融实体关系解读	frg	140676	data/figure/frg/2023-04-16--商业百货-小商品城-线下商城开局向好，线上平台业务打开盈利空间_page8_图11公司股权结构.jpg					浙江省财政厅通过浙江省财务开发有限公司间接持有小商品城的比例大于其直接持股比例。					是
金融实体关系解读	frg	140677	data/figure/frg/2022-12-23--能源金属-天齐锂业-资源优质，增量释放，矿冶巨头轻装再上阵_page29_图表71公司对SQM的最新持股结构.jpg					天齐锂业香港通过B类股持有SQM的比例为0.88%。					是
金融实体关系解读	frg	140678	data/figure/frg/2022-12-14--软件开发-金橙子-激光振镜控制系统龙头，技术实力国内领先_page5_图2公司股权结构图.jpg					马会文通过可瑞资间接持有的金橙子股份比例为7.00%。					是
金融实体关系解读	frg	140679	data/figure/frg/2023-05-19--工程建设-中国电建-全球清洁能源建设龙头，投建营一体化转型重构价值_page5_图2中国电建股权结构截至2023年一季报.jpg					中国电建通过直接和间接持股，合计持有电建集团的股份比例大于51.82%。					否
金融实体关系解读	frg	140680	data/figure/frg/2022-12-01--燃气-新奥股份-天然气一体化龙头，波动局势中稳健发展_page5_图2截至2022年10月新奥股份股权结构.jpg					新奥天然气股份有限公司的控股股东是ENNGroupInternationalInvestmentLimited。					是
金融实体关系解读	frg	140681	data/figure/frg/2023-03-23--半导体-振华风光-高可靠模拟电路龙头供应商_page4_图表3公司股权结构图截至2022年9月30日.jpg					中国电子信息产业集团有限公司通过直接和间接持股，合计持有振华风光的54.08%股份。					否
金融实体关系解读	frg	140683	data/figure/frg/2023-10-16--化学制品-巨化股份-公司深度报告：氟化工有望进入长期景气周期，龙头一体化优势尽显_page5_图1巨化股份发展历程.jpg					巨化股份在2005年投资建设了R134a生产线，这标志着公司进入了氟化工领域。					是
金融实体关系解读	frg	140684	data/figure/frg/2023-06-01--电力行业-浙能电力-火电盈利修复弹性可期，参股核电支撑业绩_page10_图20中来股份业务布局情况.jpg					中游的焊带和光伏玻璃是上游金属硅和金刚石线的直接下游产品。					是
金融实体关系解读	frg	140685	data/figure/frg/2022-10-21--医疗器械-华大智造-国产基因测序龙头，未来市场增量可期_page5_图2华大智造股权结构截至2022年6月30日.jpg					华大智造的控股股东是智造控股，持股比例为41.15%。					是
金融实体关系解读	frg	140686	data/figure/frg/2023-12-01--化学制品-呈和科技-高端塑料助剂成核剂、水滑石行业龙头，国产替代主力军_page6_图2公司股权结构.jpg					赵文林通过上海科汇和广州众呈间接持有呈和科技的股份之和是否大于34.03%？					是
金融实体关系解读	frg	140687	data/figure/frg/2023-07-02--农牧饲渔-唐人神-深耕生猪产业三十余载，布局生猪产业链一体化_page7_图表8公司股权结构.jpg					湖南唐人神控股通过子公司间接持有唐人神集团股份有限公司的比例大于其直接持股比例。					是
金融实体关系解读	frg	140689	data/figure/frg/2023-06-02--光伏设备-阳光电源-阳光电源：逆变器佼佼者，光储赛道奋楫笃行_page5_图表2公司股权结构截至2023年3月末.jpg					曹仁贤是阳光电源股份有限公司的实际控制人，持股比例为30.37%。					是
金融实体关系解读	frg	140690	data/figure/frg/2023-01-08--专用设备-微导纳米-深度报告：专注ALD设备，光伏+半导体双线突破_page7_图11发行前微导纳米股权结构.jpg					江苏微导纳米科技股份有限公司的最大股东是万海盈投资，持股比例为56.86%。					是
金融实体关系解读	frg	140691	data/figure/frg/2022-11-24--酿酒行业-贵州茅台-公司深度报告（下篇）：白酒巨擘，架海擎天_page6_图1公司股权结构图.jpg					贵州省财政厅通过贵州金融控股集团有限责任公司间接持有贵州茅台酒股份有限公司的股份。					是
金融实体关系解读	frg	140692	data/figure/frg/2022-11-27--食品饮料-安琪酵母-公司首次覆盖报告：成本拐点，估值和业绩有望双击_page9_图11股权激励调动员工积极性管理层考核兼顾收入和利润增速为十四五规划目标护航.jpg					安琪酵母的股权激励计划中，授予股数为878万股，约占总股本的1.07%。					是
金融实体关系解读	frg	140693	data/figure/frg/2023-09-24--珠宝首饰-老凤祥-公司深度报告：内部治理持续优化，经营活力加速释放_page14_图152018年以来公司股权结构变化示意图.jpg					2009年发行新股后，老凤祥股份有限公司直接持有上海老凤祥有限公司的比例为57.51%。					是
金融实体关系解读	frg	140694	data/figure/frg/2023-07-10--光伏设备-TCL中环-光伏半导体双驱动，技术创新引领变革_page5_图表5混改前的股权结构.jpg					天津市人民政府国有资产监督管理委员会直接持有天津中环半导体股份有限公司的股权比例为25.30%。					否
金融实体关系解读	frg	140695	data/figure/frg/2023-10-16--化学制品-巨化股份-公司深度报告：氟化工有望进入长期景气周期，龙头一体化优势尽显_page6_图2巨化股份产业链图.jpg					巨化股份的主要产品中，PVDF系列和PTFE系列的生产都需要使用到VDC作为原材料。					是
金融实体关系解读	frg	140696	data/figure/frg/2023-06-01--通信设备-盛路通信-深度报告：民用通信为基，军用微波电子业务持续高增长可期_page7_图表4非公开发行实行完毕后实控人杨华将持有公司2008股份.jpg					杨华持有广东盛路通信科技股份有限公司20.08%的股份。					是
金融实体关系解读	frg	140697	data/figure/frg/2023-08-04--软件开发-国子软件-北交所新股申购报告：资产管理数字化服务商，专注行政及教育领域_page3_图2韩承志为公司控股股东及实际控制人合计控制公司9135股份的表决权.jpg					韩承志直接持有山东国子软件股份有限公司的股份比例为76.08%。					是
金融实体关系解读	frg	140698	data/figure/frg/2023-08-16--航空机场-海南机场-出行复苏利好“机场+免税”，多元业务布局助力长远发展_page1_图1海南机场股权架构.jpg					海南省国资委通过海南省发展控股有限公司间接持有海南机场设施股份有限公司24.51%的股份。					是
金融实体关系解读	frg	140699	data/figure/frg/2022-11-21--房地产开发-鲁商发展-拟剥离地产，化妆品业务快速崛起，转型大健康前景可期_page5_图3鲁商发展股权结构.jpg					山东省商业集团有限公司通过直接持股持有鲁商健康产业发展股份有限公司51.62%的股份。					是
金融实体关系解读	frg	140700	data/figure/frg/2023-12-03--石油行业-广汇能源-新疆民营能源巨头，煤、气、油核心资源快速扩张_page6_图4广汇能源股权结构截止至2023年9月.jpg					孙广信通过新疆广汇实业投资集团间接持有广汇能源股份有限公司的股份比例为34.23%。					是
金融实体关系解读	frg	140701	data/figure/frg/2023-09-26--有色金属-豪美新材-系统门窗与汽车轻量化打造新增长_page4_图表2公司股权结构截至2022年末.jpg					董卫峰和董卫东通过清远市豪美投资控股集团股份有限公司间接持有广东豪美新材股份有限公司的股份比例为38.12%。					是
金融实体关系解读	frg	140702	data/figure/frg/2023-06-19--电力行业-宝新能源-湾区民营火电龙头，盈利修复弹性逐显_page4_图表2宝新能源股权结构图截至2023Q1.jpg					广东宝丽华集团有限公司通过子公司间接持有广东宝丽华新能源股份有限公司的比例大于其直接持股比例。					是
金融实体关系解读	frg	140703	data/figure/frg/2023-09-19--生物制品-药康生物-国内模式动物引领者，持续创新并开拓海外市场_page4_图表2公司股权结构及子公司情况截至2023年9月14日.jpg					高翔通过南京老岩等持股平台间接持有江苏集萃药康生物科技股份有限公司的股权比例超过50%。					是
金融实体关系解读	frg	140704	data/figure/frg/2023-02-06--商业百货-王府井-零售巨头，免税启航_page5_图表3公司股权架构截至最新.jpg					北京市国资委直接持有王府井的股份比例为90%。					否
金融实体关系解读	frg	140705	data/figure/frg/2023-07-21--工程机械-诺力股份-“大车”+数字化战略助力，公司业绩弹性有待释放_page6_no_caption.jpg					诺力股份的智慧物流系统业务板块是否包括自动化立体仓储系统、自动化输送分拣系统、无人搬运机器人及系统和自动化物流软件系统？					是
金融实体关系解读	frg	140706	data/figure/frg/2023-01-12--家电行业-德业股份-德业股份：逆变器黑马，储能+微逆双驱动_page4_图表1公司历史沿革.jpg					德业股份在2015年成功在新三板上市，这是否标志着公司进入了快速发展阶段？					是
金融实体关系解读	frg	140707	data/figure/frg/2023-05-18--半导体-圣邦股份-品类持续深挖，高端加速推进，模拟龙头稳健发展_page6_图1公司业务布局及产品应用领域.jpg					圣邦股份在信号链领域的产品是否包括模数转换器ADC和数模转换器DAC？					是
金融实体关系解读	frg	140708	data/figure/frg/2023-12-06--医疗器械-春立医疗-关节领域国产领头羊，集采影响逐渐出清_page5_图2春立医疗股权结构截至2023年9月30日.jpg					北京春立正达医疗器械股份有限公司的股东中，史春宝和岳术俊的持股比例之和是否超过其他所有股东的持股比例之和？					是
金融实体关系解读	frg	140709	data/figure/frg/2023-12-24--化学制品-瑞丰新材-润滑油添加剂国内龙头，与四大同台竞技_page5_图表3公司股权结构.jpg					郭春萱与中石化集团资本有限公司的持股比例之和是否大于其他股东的持股比例？					否
金融实体关系解读	frg	140710	data/figure/frg/2023-01-15--有色金属-常铝股份-刀片电池出鞘，新能源齐放量_page7_图表4公司产业布局详情.jpg					江苏常铝铝业集团股份有限公司的上游原材料供应商是包头北方铝业有限责任公司。					是
金融实体关系解读	frg	140711	data/figure/frg/2023-05-19--环保行业-美埃科技-公司首次覆盖报告：国产半导体洁净室龙头，深化产品布局，多赛道齐发力_page7_图3美埃科技股权结构截至2023年5月16日.jpg					美埃科技的控股股东是蒋立，通过多层控股结构间接持有美埃科技的比例大于直接持股比例。					是
金融实体关系解读	frg	140713	data/figure/frg/2023-06-21--汽车零部件-岱美股份-遮阳板全球龙头，二次成长曲线拉开帷幕_page6_图表5公司股权结构.jpg					上海富善投资通过直接持股持有岱美股份0.59%的股份，通过间接持股持有岱美股份14.62%的股份。					是
金融实体关系解读	frg	140714	data/figure/frg/2023-06-16--非金属材料-力量钻石-培育钻石助力业绩增长，产能释放未来可期_page5_图2公司股权结构图.jpg					邵增明和李爱真的持股比例之和为47.0%，高于其他所有股东的持股比例。					是
金融实体关系解读	frg	140715	data/figure/frg/2022-12-26--有色金属-新锐股份-公司首次覆盖报告：具备全球竞争力的矿用工具龙头，硬质合金一体化先行者_page4_图4公司产品涵盖硬质合金中下游及终端应用领域.jpg					硬质合金工具制造环节是否包括凿岩工具和数控刀具？					是
金融实体关系解读	frg	140716	data/figure/frg/2023-01-08--中药-康缘药业-国内中药创新龙头，创新产品梯队丰富_page6_图2康缘药业股权结构截至2022年12月31日.jpg					肖伟通过直接和间接持股，合计持有江苏康缘药业股份有限公司的63.88%的股份。					是
金融实体关系解读	frg	140717	data/figure/frg/2022-11-18--家电行业-恒太照明-北交所新股研究简报：深耕LED照明领域，工矿灯出口冠军_page3_图表2发行人股权结构.jpg					李彭靖通过直接和间接持股，合计持有恒太照明的股份比例超过50%。					否
金融实体关系解读	frg	140718	data/figure/frg/2023-07-21--工程机械-诺力股份-“大车”+数字化战略助力，公司业绩弹性有待释放_page4_图1诺力发展历程.jpg					诺力股份在2013年马来西亚总工厂投产后，其业绩弹性得到了显著释放。					否
金融实体关系解读	frg	140719	data/figure/frg/2023-07-21--工程机械-诺力股份-“大车”+数字化战略助力，公司业绩弹性有待释放_page16_图22叉车制造产业链.jpg					诺力股份的叉车智能制造属于产业链的中游环节。					是
金融实体关系解读	frg	140720	data/figure/frg/2022-12-20--包装材料-昇兴股份-核心客户放量+产能持续提升，业绩有望快速释放_page4_图1昇兴股份发展历程.jpg					昇兴股份在2016年收购了广东昌胜照明科技有限公司，这是否意味着其业务范围扩展到了照明领域？					是
金融实体关系解读	frg	140721	data/figure/frg/2023-07-25--航天航空-航材股份-首次覆盖报告：新材料系列#7：航空特材“航母”级平台；积累深厚资产稀缺_page11_图27航空航天特种合金及制品产业链梳理.jpg					西部超导在上游金属冶炼中的钛合金冶炼领域占据重要地位，其持股比例超过50%。					否
金融实体关系解读	frg	140722	data/figure/frg/2023-03-28--非金属材料-尚太科技-成本优势显著，负极新锐快速成长_page4_图表2尚太科技股权结构截至2022年12月28日.jpg					尚太科技通过山西尚太锂电科技有限公司间接持有ANODES MATERIAL的20%股份。					否
金融实体关系解读	frg	140723	data/figure/frg/2023-06-21--通用设备-铂力特-首次覆盖报告：新材料系列#6：金属增材制造龙头；技术变革引领行业蓝海_page2_图2公司股权结构截至2023年一季度末.jpg					铂力特的实际控制人通过直接和间接持股，合计持有铂力特的24.92%的股份。					是
金融实体关系解读	frg	140724	data/figure/frg/2022-12-19--通信设备-锐捷网络-企业网设备新贵，中小客户解决方案能力强_page16_图27锐进咨询股权结构.jpg					锐进一号至锐进三十三号持有的锐进共创的比例总和为100%。					是
金融实体关系解读	frg	140725	data/figure/frg/2023-12-24--食品饮料-巴比食品-中华包点领军品牌，团餐连锁发力途中_page5_图3巴比食品股权结构截止2023Q3.jpg					刘会平通过天津会平间接持有的中饮巴比食品股份有限公司的比例大于其直接持股比例。					否
金融实体关系解读	frg	140726	data/figure/frg/2023-06-24--橡胶制品-双箭股份-国内输送带龙头企业，产能扩张发挥规模优势_page6_图9输送带产业链构成.jpg					双箭股份的输送带产品中，耐高温输送带和高强力输送带属于同一类别。					否
金融实体关系解读	frg	140727	data/figure/frg/2023-07-29--采掘行业-海油发展-海上油服领军企业，业务多元谋发展_page5_图1海油发展股权图截至2023年6月.jpg					国务院国有资产监督管理委员会直接持有中海油能源发展股份有限公司的股份。					否
金融实体关系解读	frg	140728	data/figure/frg/2023-12-26--电子化学品-广钢气体-国内电子大宗气体龙头，发力布局电子特气业务_page6_图2广钢气体股权结构.jpg					广州市人民政府通过工控集团间接持有广州广钢气体能源股份有限公司的比例大于其直接持股比例。					是
金融实体关系解读	frg	140729	data/figure/frg/2022-12-07--酿酒行业-百润股份-预调鸡尾酒行业龙头，强爽与清爽蓄力成长_page3_图百润股份历史沿革图.jpg					RIO品牌在2013年邀请周迅代言后，其广告投放规模显著扩大。					是
金融实体关系解读	frg	140730	data/figure/frg/2023-07-25--航天航空-航材股份-首次覆盖报告：新材料系列#7：航空特材“航母”级平台；积累深厚资产稀缺_page2_图1公司发展历程.jpg					2020年重大资产重组后，公司业务部门数量从1个增加到4个。					是
金融实体关系解读	frg	140731	data/figure/frg/2023-01-12--交运设备-永贵电器-轨交连接器龙头，新能源业务再起航_page7_图3截至2022年9月30日永贵电器股权结构.jpg					范氏家族的持股比例为43.59%，高于其他股东的总持股比例。					是
金融实体关系解读	frg	140732	data/figure/frg/2023-11-27--煤炭行业-华阳股份-公司首次覆盖报告：华阳股份：立足煤炭主业，积极转型发展_page17_图33华阳股份新能源业务情况.jpg					华阳股份通过新阳能源间接持有华钠铜能和华钠碳能的股份比例相同。					是
金融实体关系解读	frg	140733	data/figure/frg/2022-12-23--酿酒行业-金种子酒-深度报告：华润赋能，金种子如何突出重围？_page7_图9华润收购金种子集团49的股份.jpg					华润战略投资有限公司持有安徽金种子集团有限公司49%的股份。					是
金融实体关系解读	frg	140734	data/figure/frg/2023-12-01--化学制品-华盛锂电-电解液添加剂龙头，积极布局新业务寻找盈利增量_page4_图3截至2022年12月31日华盛锂电股权结构及主要子公司.jpg					江苏华盛锂电材料股份有限公司的最大股东是敦行相关企业。					是
金融实体关系解读	frg	140735	data/figure/frg/2023-06-21--电源设备-东方电气-火电核电重启电不荒，加码绿能奔向碳中和_page5_图2东方电气股权架构与重点子公司.jpg					国务院国有资产监督管理委员会是否通过中国东方电气集团有限公司间接持有东方电气股份有限公司的股份？					是
金融实体关系解读	frg	140736	data/figure/frg/2023-07-15--化学制药-贝达药业-公司深度报告：创新迭代，行稳致远_page5_图2公司股权结构.jpg					丁列明通过宁波凯铭投资管理合伙企业间接持有贝达药业股份有限公司的股份。					是
金融实体关系解读	frg	140737	data/figure/frg/2023-03-06--装修建材-志邦家居-专注家居更懂生活，多渠道全品类稳步向前_page3_图2截至22Q3公司股权结构.jpg					解云与吴江玲的持股比例之和大于安徽谨志企业管理有限公司的持股比例。					是
金融实体关系解读	frg	140738	data/figure/frg/2022-12-22--食品饮料-千味央厨-公司深度研究：“千”家餐饮之选，“味”触万户之心_page18_图32公司股权结构图.jpg					李伟通过共青城城之集间接持有千味央厨的股份比例为46.01%。					是
金融实体关系解读	frg	140739	data/figure/frg/2022-10-12--化学制药-海普瑞-成本改善、出口放量驱动业绩增长_page5_图表2海普瑞股权结构.jpg					李锂通过乐仁科技间接持有的海普瑞股份比例为32.31%。					是
金融实体关系解读	frg	140740	data/figure/frg/2022-12-26--文化传媒-分众传媒-深度报告：积极修炼内功，看好利润弹性释放_page4_图8公司股权结构截至2022Q3.jpg					Media Management Hong Kong Limited是否是分众传媒的最大股东？					是
金融实体关系解读	frg	140741	data/figure/frg/2022-12-06--贸易行业-建发股份-公司首次覆盖报告：住宅深耕核心城市群，供应链业务持续增长_page16_图34供应链企业全面参与产业链贸易的各个环节.jpg					供应链企业在产业链贸易中仅参与资金流环节，不涉及货物流环节。					否
金融实体关系解读	frg	140742	data/figure/frg/2023-12-27--汽车零部件-斯菱股份-汽车后市场稳扎稳打，新业务拓展可期_page8_图表6股权结构图截至2023年9月.jpg					姜岭直接持有浙江斯菱汽车轴承股份有限公司的股份比例为32.97%。					是
金融实体关系解读	frg	140743	data/figure/frg/2023-12-05--汽车零部件-新坐标-精密冷锻件龙头，布局全产业链发展_page6_图7新坐标股权结构.jpg					新坐标科技股份有限公司的股东中，杭州佐丰投资管理有限公司持股比例最高。					是
金融实体关系解读	frg	140744	data/figure/frg/2022-12-11--互联网服务-太极股份-公司首次覆盖报告：数字政府建设迎东风，信创业务发展正当时_page3_no_caption.jpg					太极计算机股份有限公司的控股股东是中电太极（集团）有限公司。					是
金融实体关系解读	frg	140745	data/figure/frg/2023-05-21--化学制药-迪哲医药-源头创新逐步进入收获期，全球商业化加速落地_page5_图3公司股权结构截至2023年5月8日.jpg					先进制造和AZAB的持股比例相同，均为26.69%。					是
金融实体关系解读	frg	140746	data/figure/frg/2023-01-05--汽车零部件-中鼎股份-非轮胎橡胶件龙头迎增量业务快速发展期_page9_图表12空气悬架部件构成.jpg					中鼎股份的空气悬架部件构成中，前空气弹簧和后空气弹簧是相同的部件。					否
金融实体关系解读	frg	140747	data/figure/frg/2022-12-26--有色金属-新锐股份-公司首次覆盖报告：具备全球竞争力的矿用工具龙头，硬质合金一体化先行者_page9_图22公司产品已获得入网资格认证.jpg					新锐股份的产品已获得入网资格认证，表明其在硬质合金一体化领域具有全球竞争力。					是
金融实体关系解读	frg	140748	data/figure/frg/2023-11-29--专用设备-杰瑞股份-首次覆盖报告：立足高端装备制造，压裂设备行业领军者_page5_图4杰瑞股份股权结构.jpg					杰瑞股份的最大股东是孙伟杰，持股比例为18.97%。					是
金融实体关系解读	frg	140749	data/figure/frg/2023-02-13--化学制品-多氟多-深耕氟化工领域，挖掘新能源市场机遇_page1_图2股权结构图截止2022年三季报.jpg					李世江的持股比例为11.42%，是所有股东中最高的。					是
金融实体关系解读	frg	140750	data/figure/frg/2023-10-22--通用设备-大元泵业-屏蔽泵技术构筑壁垒，新客户+新市场持续注入动能_page4_图2大元泵业股权结构统计日期20231013.jpg					大元泵业的实际控制人中，韩元富、韩元平、韩元再、王国良和徐伟建的持股比例相同。					是
金融实体关系解读	frg	140751	data/figure/frg/2023-12-08--农药兽药-扬农化工-公司深度报告：农药龙头穿越周期，优创项目再添新动能_page7_图2公司股权结构截至20231206.jpg					中国中化控股有限责任公司直接持有江苏扬农化工股份有限公司的股份比例为35.86%。					否
金融实体关系解读	frg	140752	data/figure/frg/2023-12-25--商业百货-红旗连锁-事件点评：实控人变更为四川国资，整体经营稳定_page1_图1商投投资股权结构.jpg					四川省国资委持有四川商投集团90%的股份，而四川省财政厅持有10%的股份。					是
金融实体关系解读	frg	140753	data/figure/frg/2023-02-09--光伏设备-芯能科技-工商业分布式光伏优质运营商，储能和充电桩业务有望打造新的增长点_page4_图2公司股权结构截至2022年三季度末.jpg					海宁市正达经编有限公司与海宁市乾潮投资有限公司的持股比例之和大于戴建康的直接持股比例。					是
金融实体关系解读	frg	140754	data/figure/frg/2023-07-06--半导体-广立微-聚焦半导体良率提升，EDA软件+WAT设备领军_page5_图表2公司股权结构.jpg					郑勇军通过杭州广立微股权投资有限公司间接持有杭州广立微电子股份有限公司的股权比例为16.62%。					是
金融实体关系解读	frg	140755	data/figure/frg/2023-06-04--互联网服务-彩讯股份-彩讯股份：AI赋能三大产品线共振，把握增长新起点_page17_图表34国资云构成.jpg					各级国资委直接监管国有资本投资公司和国有资本运营公司。					是
金融实体关系解读	frg	140756	data/figure/frg/2023-12-24--汽车零部件-瑞鹄模具-背靠奇瑞的冲压模具隐形冠军，向下游拓展轻量化零部件业务打开增长空间_page5_图表4公司股权结构截至2023Q3.jpg					瑞鹄模具的股东中，高管团队的总持股比例超过50%。					否
金融实体关系解读	frg	140757	data/figure/frg/2022-12-26--有色金属-新锐股份-公司首次覆盖报告：具备全球竞争力的矿用工具龙头，硬质合金一体化先行者_page3_图1公司专注于硬质合金领域的技术开发.jpg					新锐股份在2015年正式挂牌新三板交易，公司荣获“国家高新技术企业”等多项认定。					是
金融实体关系解读	frg	140759	data/figure/frg/2023-01-01--化学制品-鼎际得-国产聚烯烃催化剂龙头蓄势待发_page4_图表1公司股权结构图截至2022年三季报.jpg					辽宁鼎际得石化股份有限公司的控股股东是营口鼎基得实业。					是
金融实体关系解读	frg	140760	data/figure/frg/2023-01-26--消费电子-拓邦股份-新能源业务快速发展，盈利改善拐点已现_page14_图30公司家电智控器战略布局.jpg					拓邦股份的变频空调控制器技术在海外市场具有独特优势，这是否有助于其拓展办公楼中央空调等商用电器品类？					是
金融实体关系解读	frg	140762	data/figure/frg/2023-03-17--美容护理-丸美股份-丸美线上转型成效渐显，恋火放量贡献新增长极_page5_图表2截止2022年三季报丸美股份股权结构.jpg					孙怀庆和王晓蒲夫妇合计持有广州丸美生物技术股份有限公司80.71%的股份。					是
金融实体关系解读	frg	140763	data/figure/frg/2023-12-13--有色金属-株冶集团-被低估的黄金“潜力股”_page6_图表3公司股权结构截至2023年Q3.jpg					湖南有色金属控股集团有限公司通过子公司间接持有株洲冶炼集团股份有限公司的比例大于其直接持股比例。					是
金融实体关系解读	frg	140764	data/figure/frg/2023-01-26--消费电子-拓邦股份-新能源业务快速发展，盈利改善拐点已现_page9_图15公司业务增长逻辑.jpg					拓邦股份在传统赛道和新赛道的业务增长逻辑中，控制器单价价值量提升是推动其稳步增长的关键因素之一。					是
金融实体关系解读	frg	140765	data/figure/frg/2023-02-08--装修装饰-大丰实业-乘疫后复苏东风，开启大丰2.0时代_page7_图表7大丰实业股权结构截止2022930.jpg					浙江大丰实业股份有限公司的最大股东是丰华，持股比例为23.44%。					是
金融实体关系解读	frg	140766	data/figure/frg/2023-06-25--通用设备-祥鑫科技-公司深度报告：深耕冲压模具与结构件，多线布局加速兑现_page3_图2公司股权结构截至2023年3月30日.jpg					陈荣是祥鑫科技股份有限公司的最大股东，持股比例超过20%。					是
金融实体关系解读	frg	140767	data/figure/frg/2023-05-29--贵金属-紫金矿业-量价齐升拉动业绩增长，逆周期并购蓄势待发_page10_图表21Rosebel的股权结构.jpg					紫金矿业通过Sliver Source Group间接持有Rosebel矿区的比例大于其直接持股比例。					是
金融实体关系解读	frg	140768	data/figure/frg/2023-09-14--美容护理-润本股份-“庖丁解牛”拆析招股书（十九）润本股份：驱蚊赛道国货龙头，婴童护理业务未来可期_page4_图表公司发展历程.jpg					润本股份在2013-2018年期间，销售渠道拓展并构建了‘研产销一体化’经营模式。					是
金融实体关系解读	frg	140769	data/figure/frg/2022-12-11--互联网服务-太极股份-公司首次覆盖报告：数字政府建设迎东风，信创业务发展正当时_page5_图8公司已经形成全面的自主软件产品体系.jpg					太极计算机股份有限公司持有人大金仓51%的股份。					是
金融实体关系解读	frg	140770	data/figure/frg/2023-12-15--软件开发-中控技术-纵向拓品类，横向拓行业，智能制造平台级巨轮驶向世界_page12_图表24公司实控人持股占比较高核心客户持股绑定业务关系.jpg					中控技术的最大股东是其他，持股比例为51.01%。					是
金融实体关系解读	frg	140772	data/figure/frg/2023-07-07--专用设备-日联科技-工业X射线检测设备龙头，拟追加投资微焦点射线源扩产项目_page2_图3日联科技股权结构稳定.jpg					刘骏和秦晓兰通过日联实业间接持有日联科技的股份比例为27.26%。					是
金融实体关系解读	frg	140775	data/figure/frg/2022-11-22--有色金属-金田股份-铜加工与稀土永磁双轮驱动业绩增长，产品迈向高端化_page5_图2金田股份股权结构.jpg					楼国强通过宁波金田投资控股有限公司间接持有宁波金田铜业（集团）股份有限公司的股份。					是
金融实体关系解读	frg	140776	data/figure/frg/2023-04-18--珠宝首饰-老凤祥-百年品牌底蕴深厚，渠道及产品力推动长期成长_page6_图8老凤祥股权结构截至2022年9月底.jpg					上海市黄浦区国资委的持股比例为42.09%，是所有股东中最高的。					是
金融实体关系解读	frg	140777	data/figure/frg/2023-01-16--通信设备-盛路通信-雷达行业高景气度带动超宽带上下变频系统需求_page9_图表15股权架构调整前.jpg					广东盛路通信科技股份有限公司直接持有广东盛路通信有限公司100%的股份。					是
金融实体关系解读	frg	140778	data/figure/frg/2022-12-25--食品饮料-安琪酵母-产能扩张叠加成本改善，业绩拐点将至_page8_图表2公司背靠宜昌市国资委股权架构稳定.jpg					湖北安琪生物集团有限公司直接持有Angel安琪38.02%的股份。					是
金融实体关系解读	frg	140779	data/figure/frg/2023-07-20--教育-学大教育-巩固个性化教育优势，积极布局职业教育_page4_图2公司部分股权结构图截至2023年3月31日.jpg					紫光集团有限公司破产企业财产处置专用账户通过直接持股持有学大（厦门）教育科技集团股份有限公司13.74%的股份。					是
